vertices,edges,connectivity,iterations,time
3.0,1.0,0.09999999999999999,3.0,1.976666666666955e-05
3.0,1.0,0.19999999999999998,3.0,3.1666666666652077e-06
3.0,1.0,0.30000000000000004,3.0,3.0166666666666766e-06
3.0,2.0,0.39999999999999997,7.333333333333333,5.500000000000875e-06
3.0,2.0,0.5,7.333333333333333,5.11666666666577e-06
3.0,2.0,0.6,7.333333333333333,5.000000000000375e-06
3.0,3.0,0.7000000000000001,15.0,9.566666666667676e-06
3.0,3.0,0.7999999999999999,15.0,9.549999999999373e-06
3.0,3.0,0.9,15.0,9.28333333333082e-06
4.0,1.0,0.09999999999999999,4.0,3.249999999999781e-06
4.0,2.0,0.19999999999999998,9.166666666666666,5.53333333333401e-06
4.0,2.0,0.30000000000000004,9.166666666666666,5.266666666668927e-06
4.0,3.0,0.39999999999999997,14.666666666666666,7.533333333332541e-06
4.0,3.0,0.5,14.666666666666666,7.266666666667458e-06
4.0,4.0,0.6,22.666666666666668,1.2333333333336416e-05
4.0,5.0,0.7000000000000001,32.5,1.766666666666583e-05
4.0,5.0,0.7999999999999999,32.5,1.7433333333332728e-05
4.0,6.0,0.9,54.0,3.189999999999906e-05
5.0,1.0,0.09999999999999999,5.0,3.4166666666677705e-06
5.0,2.0,0.19999999999999998,12.0,7.633333333335416e-06
5.0,4.0,0.30000000000000004,28.666666666666668,1.468333333333229e-05
5.0,4.0,0.39999999999999997,28.666666666666668,1.4233333333333228e-05
5.0,5.0,0.5,39.333333333333336,2.079999999999906e-05
5.0,6.0,0.6,48.666666666666664,2.6450000000001934e-05
5.0,7.0,0.7000000000000001,61.0,3.625000000000619e-05
5.0,8.0,0.7999999999999999,73.33333333333333,4.468333333333454e-05
5.0,9.0,0.9,91.0,5.935000000000199e-05
6.0,2.0,0.09999999999999999,14.333333333333334,6.46666666666527e-06
6.0,3.0,0.19999999999999998,23.0,9.41666666666452e-06
6.0,5.0,0.30000000000000004,40.5,1.7383333333328976e-05
6.0,6.0,0.39999999999999997,51.166666666666664,2.3933333333336915e-05
6.0,8.0,0.5,73.5,3.976666666666989e-05
6.0,9.0,0.6,90.66666666666667,5.471666666666495e-05
6.0,11.0,0.7000000000000001,124.0,8.615000000000243e-05
6.0,12.0,0.7999999999999999,147.66666666666666,0.00010981666666666733
6.0,14.0,0.9,217.5,0.0001884333333333326
7.0,3.0,0.09999999999999999,27.666666666666668,1.1049999999996249e-05
7.0,5.0,0.19999999999999998,49.333333333333336,2.0933333333333914e-05
7.0,7.0,0.30000000000000004,75.33333333333333,3.991666666666958e-05
7.0,9.0,0.39999999999999997,103.0,6.181666666666558e-05
7.0,11.0,0.5,131.83333333333334,8.938333333333853e-05
7.0,13.0,0.6,162.66666666666666,0.00012361666666666402
7.0,15.0,0.7000000000000001,208.83333333333334,0.000178416666666667
7.0,17.0,0.7999999999999999,267.0,0.0002579333333333327
7.0,19.0,0.9,347.8333333333333,0.0003735333333333331
8.0,3.0,0.09999999999999999,30.666666666666668,1.1250000000002e-05
8.0,6.0,0.19999999999999998,67.16666666666667,2.8516666666670205e-05
8.0,9.0,0.30000000000000004,110.0,6.005000000000362e-05
8.0,12.0,0.39999999999999997,154.5,0.00010269999999999956
8.0,14.0,0.5,190.16666666666666,0.00014443333333333253
8.0,17.0,0.6,256.0,0.0002344166666666652
8.0,20.0,0.7000000000000001,346.5,0.00038025000000000325
8.0,23.0,0.7999999999999999,455.8333333333333,0.0005769499999999997
8.0,26.0,0.9,650.6666666666666,0.000929933333333334
9.0,4.0,0.09999999999999999,49.666666666666664,1.9833333333332353e-05
9.0,8.0,0.19999999999999998,107.0,5.509999999999774e-05
9.0,11.0,0.30000000000000004,158.83333333333334,0.00010413333333333247
9.0,15.0,0.39999999999999997,227.0,0.0001873166666666685
9.0,18.0,0.5,288.0,0.0002740833333333299
9.0,22.0,0.6,389.8333333333333,0.00045221666666666927
9.0,26.0,0.7000000000000001,514.8333333333334,0.0006969000000000026
9.0,29.0,0.7999999999999999,674.3333333333334,0.001033216666666656
9.0,33.0,0.9,1027.6666666666667,0.001862166666666674
10.0,5.0,0.09999999999999999,67.66666666666667,2.556666666666633e-05
10.0,9.0,0.19999999999999998,133.5,7.238333333333773e-05
10.0,14.0,0.30000000000000004,220.16666666666666,0.00015796666666666181
10.0,18.0,0.39999999999999997,299.5,0.0002706499999999927
10.0,23.0,0.5,412.1666666666667,0.00046969999999999884
10.0,27.0,0.6,531.0,0.0007277000000000025
10.0,32.0,0.7000000000000001,730.8333333333334,0.0012058500000000038
10.0,36.0,0.7999999999999999,980.0,0.0018619833333333262
10.0,41.0,0.9,1424.0,0.0031384333333333383
