vertices,edges,connectivity,iterations,time
7.0,17.0,0.7999999999999999,101.16666666666667,0.00018260000000000035
7.0,19.0,0.9,69.83333333333333,0.0001265833333333304
8.0,3.0,0.09999999999999999,249.16666666666666,0.00024769999999999887
8.0,6.0,0.19999999999999998,271.0,0.00034063333333333307
8.0,9.0,0.30000000000000004,284.6666666666667,0.0004310333333333328
8.0,12.0,0.39999999999999997,289.0,0.0004943000000000008
8.0,14.0,0.5,295.1666666666667,0.0005407499999999973
8.0,17.0,0.6,285.6666666666667,0.0005748833333333384
8.0,20.0,0.7000000000000001,215.16666666666666,0.0004421333333333351
8.0,23.0,0.7999999999999999,194.66666666666666,0.0004353166666666621
8.0,26.0,0.9,96.16666666666667,0.00021481666666666824
9.0,4.0,0.09999999999999999,569.5,0.000602033333333335
9.0,8.0,0.19999999999999998,606.5,0.0008417000000000054
9.0,11.0,0.30000000000000004,621.6666666666666,0.001002966666666665
9.0,15.0,0.39999999999999997,663.6666666666666,0.0012619166666666588
9.0,18.0,0.5,620.0,0.001308566666666668
9.0,22.0,0.6,614.5,0.0013828166666666707
9.0,26.0,0.7000000000000001,693.1666666666666,0.0016937333333333314
9.0,29.0,0.7999999999999999,530.3333333333334,0.0013306166666666637
9.0,33.0,0.9,261.5,0.0006490833333333326
10.0,5.0,0.09999999999999999,1141.8333333333333,0.0013371333333333374
10.0,9.0,0.19999999999999998,1201.6666666666667,0.001819650000000006
10.0,14.0,0.30000000000000004,1310.5,0.002503299999999995
10.0,18.0,0.39999999999999997,1395.5,0.0030963666666666695
10.0,23.0,0.5,1445.5,0.0036531666666666796
10.0,27.0,0.6,1472.3333333333333,0.003989216666666647
10.0,32.0,0.7000000000000001,1605.3333333333333,0.004722700000000006
10.0,36.0,0.7999999999999999,1357.3333333333333,0.003959683333333334
10.0,41.0,0.9,560.8333333333334,0.0017014500000000117
11.0,6.0,0.09999999999999999,2251.6666666666665,0.0029075833333333245
11.0,11.0,0.19999999999999998,2372.1666666666665,0.004169516666666678
11.0,17.0,0.30000000000000004,2391.6666666666665,0.005504766666666661
11.0,22.0,0.39999999999999997,2497.0,0.0067394333333333405
11.0,28.0,0.5,2385.6666666666665,0.007509633333333339
11.0,33.0,0.6,2501.6666666666665,0.008575633333333332
11.0,39.0,0.7000000000000001,3011.5,0.010888199999999995
11.0,44.0,0.7999999999999999,3207.3333333333335,0.011435616666666648
11.0,50.0,0.9,991.3333333333334,0.0035442499999999897
12.0,7.0,0.09999999999999999,4657.666666666667,0.0063668833333333326
12.0,14.0,0.19999999999999998,4875.333333333333,0.00982744999999996
12.0,20.0,0.30000000000000004,5243.5,0.013285066666666678
12.0,27.0,0.39999999999999997,5883.166666666667,0.018180000000000012
12.0,33.0,0.5,6131.5,0.02143286666666666
12.0,40.0,0.6,6511.5,0.024791549999999957
12.0,47.0,0.7000000000000001,7410.5,0.030237483333333315
12.0,53.0,0.7999999999999999,5872.833333333333,0.025365749999999965
12.0,60.0,0.9,2334.1666666666665,0.010520083333333393
13.0,8.0,0.09999999999999999,9153.833333333334,0.013834366666666709
13.0,16.0,0.19999999999999998,10109.166666666666,0.022932133333333327
13.0,24.0,0.30000000000000004,10589.0,0.031205066666666743
13.0,32.0,0.39999999999999997,11736.333333333334,0.04221583333333334
13.0,39.0,0.5,13031.833333333334,0.05305471666666676
13.0,47.0,0.6,15267.166666666666,0.06836111666666667
13.0,55.0,0.7000000000000001,15526.166666666666,0.07835741666666658
13.0,63.0,0.7999999999999999,15517.166666666666,0.09192369999999994
13.0,71.0,0.9,4440.833333333333,0.023155166666666577
14.0,10.0,0.09999999999999999,18320.5,0.03187076666666681
14.0,19.0,0.19999999999999998,19744.833333333332,0.05154831666666674
14.0,28.0,0.30000000000000004,21108.5,0.07186475000000003
14.0,37.0,0.39999999999999997,23120.833333333332,0.09734186666666655
14.0,46.0,0.5,27294.166666666668,0.1392791666666667
14.0,55.0,0.6,33202.0,0.17220836666666642
14.0,64.0,0.7000000000000001,29844.666666666668,0.16533564999999983
14.0,73.0,0.7999999999999999,29024.333333333332,0.16813296666666755
14.0,82.0,0.9,12996.5,0.07396126666666684
15.0,11.0,0.09999999999999999,35908.0,0.07462291666666616
15.0,21.0,0.19999999999999998,39734.5,0.11767538333333298
15.0,32.0,0.30000000000000004,43307.166666666664,0.1663410833333332
15.0,42.0,0.39999999999999997,51905.166666666664,0.23318306666666663
15.0,53.0,0.5,54682.0,0.28990019999999994
15.0,63.0,0.6,63800.833333333336,0.37351578333333296
